recommendation_id,user_id,content
2805,50,"I usually get distracted, but this song helps me to continuously do my work."
2806,28,Werk werk werk werk werk
2807,9,Werk werk werk werk werk
2808,10,It keeps me going.
2809,90,It keeps me going.
2810,36,"I usually get distracted, but this song helps me to continuously do my work."
2811,38,"I usually get distracted, but this song helps me to continuously do my work."
2812,45,"I usually get distracted, but this song helps me to continuously do my work."
2813,30,It keeps me going.
2814,72,I feel like I have an additional drive and motivation to work after listening to this song.
2815,100,I feel like I have an additional drive and motivation to work after listening to this song.
2816,52,"I usually get distracted, but this song helps me to continuously do my work."
2817,88,It keeps me going.
2818,38,I feel like I have an additional drive and motivation to work after listening to this song.
2819,82,Werk werk werk werk werk
2820,40,I feel like I have an additional drive and motivation to work after listening to this song.
2821,3,Werk werk werk werk werk
2822,33,"I usually get distracted, but this song helps me to continuously do my work."
2823,10,It keeps me going.
2824,19,Werk werk werk werk werk
2825,70,I feel like I have an additional drive and motivation to work after listening to this song.
2826,39,It keeps me going.
2827,74,Werk werk werk werk werk
2828,86,I feel like I have an additional drive and motivation to work after listening to this song.
2829,44,"I usually get distracted, but this song helps me to continuously do my work."
2830,24,Werk werk werk werk werk
2831,35,Werk werk werk werk werk
2832,100,Werk werk werk werk werk
2833,74,I feel like I have an additional drive and motivation to work after listening to this song.
2834,6,Werk werk werk werk werk
2835,15,"I usually get distracted, but this song helps me to continuously do my work."
2836,19,Werk werk werk werk werk
2837,52,It keeps me going.
2838,16,Werk werk werk werk werk
2839,9,"I usually get distracted, but this song helps me to continuously do my work."
2840,42,It keeps me going.
2841,30,Werk werk werk werk werk
2842,8,I feel like I have an additional drive and motivation to work after listening to this song.
2843,12,"I usually get distracted, but this song helps me to continuously do my work."
2844,54,I feel like I have an additional drive and motivation to work after listening to this song.
2845,54,It keeps me going.
2846,91,I feel like I have an additional drive and motivation to work after listening to this song.
2847,33,"I usually get distracted, but this song helps me to continuously do my work."
2848,74,"I usually get distracted, but this song helps me to continuously do my work."
2849,22,"I usually get distracted, but this song helps me to continuously do my work."
2850,85,"I usually get distracted, but this song helps me to continuously do my work."
2851,46,Werk werk werk werk werk
2852,46,I feel like I have an additional drive and motivation to work after listening to this song.
2853,58,It keeps me going.
2854,24,"I usually get distracted, but this song helps me to continuously do my work."
2855,19,It keeps me going.
2856,62,Werk werk werk werk werk
2857,71,Werk werk werk werk werk
2858,9,Werk werk werk werk werk
2859,10,I feel like I have an additional drive and motivation to work after listening to this song.
2860,21,It keeps me going.
2861,52,It keeps me going.
2862,50,I feel like I have an additional drive and motivation to work after listening to this song.
2863,8,"I usually get distracted, but this song helps me to continuously do my work."
2864,61,It keeps me going.
2865,49,I feel like I have an additional drive and motivation to work after listening to this song.
2866,39,It keeps me going.
2867,28,It keeps me going.
2868,48,It keeps me going.
2869,24,Werk werk werk werk werk
2870,21,Werk werk werk werk werk
2871,23,Werk werk werk werk werk
2872,21,Werk werk werk werk werk
2873,64,I feel like I have an additional drive and motivation to work after listening to this song.
2874,79,I feel like I have an additional drive and motivation to work after listening to this song.
2875,62,Werk werk werk werk werk
2876,3,"I usually get distracted, but this song helps me to continuously do my work."
2877,54,"I usually get distracted, but this song helps me to continuously do my work."
2878,82,"I usually get distracted, but this song helps me to continuously do my work."
2879,25,It keeps me going.
2880,80,"I usually get distracted, but this song helps me to continuously do my work."
2881,53,I feel like I have an additional drive and motivation to work after listening to this song.
2882,69,Werk werk werk werk werk
2883,6,It keeps me going.
2884,63,Werk werk werk werk werk
2885,89,"I usually get distracted, but this song helps me to continuously do my work."
2886,25,"I usually get distracted, but this song helps me to continuously do my work."
2887,22,I feel like I have an additional drive and motivation to work after listening to this song.
2888,35,It keeps me going.
2889,70,I feel like I have an additional drive and motivation to work after listening to this song.
2890,31,Werk werk werk werk werk
2891,84,I feel like I have an additional drive and motivation to work after listening to this song.
2892,87,Werk werk werk werk werk
2893,25,I feel like I have an additional drive and motivation to work after listening to this song.
2894,41,Werk werk werk werk werk
2895,31,Werk werk werk werk werk
2896,20,I feel like I have an additional drive and motivation to work after listening to this song.
2897,66,"I usually get distracted, but this song helps me to continuously do my work."
2898,67,"Look out the window and see things fly pass you, this song is great for that."
2899,77,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
2900,37,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
2901,20,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
2902,97,I usually listen to it when I'm on my way and it helps to pass time quickly.
2903,37,I usually listen to it when I'm on my way and it helps to pass time quickly.
2904,21,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
2905,54,It's good for the journey back.
2906,77,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
2907,32,It's good for the journey back.
2908,61,It's good for the journey back.
2909,44,I usually listen to it when I'm on my way and it helps to pass time quickly.
2910,83,I usually listen to it when I'm on my way and it helps to pass time quickly.
2911,4,It's good for the journey back.
2912,78,"Look out the window and see things fly pass you, this song is great for that."
2913,59,I usually listen to it when I'm on my way and it helps to pass time quickly.
2914,10,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
2915,30,"Look out the window and see things fly pass you, this song is great for that."
2916,29,"Look out the window and see things fly pass you, this song is great for that."
2917,23,"Look out the window and see things fly pass you, this song is great for that."
2918,65,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
